CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,target
6.38,0.28,0.28,0.28,-3.34,-0.72,-2.19,9.55,-1.45,4.87,27.36,2.49,2.0,32.19,3.0,0.72,28.83,0.55,20.33,19.53,2.07,0.28,1.0,-0.07,-319.95,1.01,0.0,4.0,1.83,1.83,0
0.8,0.0,1.0,0.8,0.0,4.8,131.63,1.8,0.0,4.8,16.4,0.49,0.8,75.41,1.8,0.0,14.8,1.0,7.25,1.2,3.86,1.0,1.0,1.21,35.21,0.3,0.0,1.8,3.2,6.4,0
0.0,0.02,1.0,0.0,0.0,5.01,29.05,1.0,0.99,0.99,0.99,2.95,0.0,0.0,1.99,2.0,0.0,0.99,3.49,1.0,1.66,0.99,1.0,0.75,-0.99,0.0,0.0,2.0,0.0,0.0,0
0.0,0.0,0.06,0.0,0.0,-1.88,-4.02,-0.88,-4.69,2.12,3.19,0.61,0.0,8.86,-1.81,0.0,-6.44,1.0,7.16,2.94,0.29,0.06,1.0,1.47,-209.21,-0.23,0.0,0.06,-3.75,-2.81,0
0.0,1.0,-4.48,-4.7,-2.35,-10.18,-15.16,2.0,0.0,3.78,10.92,0.3,-1.57,-0.06,2.78,0.0,2.0,1.78,-3.56,-4.7,2.29,0.22,-4.48,-1.41,-40.62,0.5,0.0,3.0,2.22,-0.78,0
1.81,0.0,1.0,1.61,0.0,0.0,32.87,1.81,2.42,-0.42,12.45,0.57,0.0,87.64,1.0,0.0,13.68,1.0,1.33,-0.81,3.81,0.19,1.0,0.7,8.06,-0.27,0.0,2.0,0.81,0.0,0
-1.65,0.0,-0.82,-7.42,0.0,-2.47,-45.8,1.0,4.12,3.3,-6.6,6.98,-0.82,6.6,2.0,5.77,-15.67,0.18,-2.97,0.0,0.07,-0.82,0.0,-0.06,128.83,1.08,0.0,-1.47,0.18,-2.3,0
3.49,0.0,1.0,0.51,2.0,1.0,44.96,4.51,2.0,1.49,6.51,-0.09,8.51,29.6,3.02,0.0,33.69,2.51,4.56,0.0,9.95,2.0,1.0,1.08,58.46,0.66,0.0,3.51,6.53,4.02,1
1.45,0.0,0.73,17.44,0.0,3.63,146.78,1.0,0.0,0.0,8.72,4.54,0.73,23.97,-0.45,0.0,14.53,1.73,2.85,0.0,0.74,0.0,0.0,0.42,115.58,0.19,0.0,4.18,4.45,4.91,0
-5.91,-0.79,1.79,0.21,0.21,10.33,91.18,-4.91,0.0,-0.87,-13.08,1.58,-0.58,17.73,0.42,18.99,-0.54,3.58,2.38,0.79,2.11,0.21,1.0,1.82,171.21,0.65,0.0,0.42,3.42,0.83,0
2.19,0.0,1.0,8.02,10.2,26.83,595.98,2.46,6.56,0.73,39.9,13.38,0.0,34.26,0.0,16.1,16.77,0.73,16.14,0.54,-0.27,-0.73,1.0,-0.46,213.83,0.4,0.73,4.92,4.19,8.29,0
-0.52,0.0,1.0,-1.04,0.0,0.0,5.64,0.48,-1.55,-1.55,-5.21,2.12,3.11,-43.5,0.48,3.0,1.96,1.0,2.25,3.59,5.51,7.21,1.0,-0.23,21.3,1.17,0.0,1.0,0.48,0.0,0
8.35,10.0,7.78,0.58,-1.73,-7.82,62.27,1.0,0.0,30.93,3.69,-1.33,3.0,128.26,2.0,0.0,14.53,1.0,9.7,0.42,5.83,-1.31,1.0,3.06,-140.39,0.02,0.0,1.58,1.42,2.0,0
4.53,-5.03,6.03,1.51,0.0,12.04,97.88,1.0,0.0,-4.54,-0.51,0.48,6.49,54.02,3.0,0.0,4.45,1.0,2.62,5.01,21.21,20.0,1.0,1.62,-1.54,0.2,0.0,3.5,1.99,1.99,0
-1.55,-0.77,0.0,10.32,0.0,-0.77,39.49,0.23,0.0,-0.77,-3.09,4.55,-0.77,34.04,0.23,0.0,-0.77,1.0,-1.55,0.77,3.74,0.0,0.0,0.76,-187.2,-0.02,0.0,2.77,1.45,1.23,0
-1.69,0.0,1.0,-1.69,0.0,-2.26,-52.51,1.0,-2.26,-3.95,-7.03,3.52,-0.56,-50.24,1.0,-0.13,-3.39,1.0,0.13,2.13,-0.44,0.56,1.0,-0.69,24.84,1.19,0.0,2.0,0.44,-0.56,0
4.03,-1.01,2.0,3.52,0.0,10.0,197.08,0.5,5.0,2.99,19.57,0.65,0.0,95.62,2.5,0.0,15.08,3.0,3.21,1.0,4.38,1.0,1.0,1.96,782.78,0.53,0.0,-0.51,3.0,2.0,0
0.0,0.0,1.0,-0.92,0.0,0.08,13.4,0.08,0.0,0.33,-4.1,3.91,0.0,3.26,0.16,4.59,-1.67,0.08,4.38,3.75,0.62,1.0,1.92,-0.49,-140.52,1.73,0.0,2.92,-2.67,-2.75,0
2.45,0.0,1.0,1.84,1.22,1.84,98.69,2.84,0.0,4.29,8.96,-0.77,1.22,45.94,1.61,2.39,8.51,1.61,2.72,1.61,3.19,1.0,1.0,0.64,324.67,0.85,0.0,1.0,1.61,0.0,0
-9.74,0.0,-7.85,-2.66,0.0,-12.39,-107.61,2.77,4.43,-4.43,8.08,1.92,0.0,-16.82,2.77,7.0,10.85,2.0,0.77,-0.77,1.06,2.89,1.0,-2.72,201.43,1.22,0.0,2.0,4.54,2.66,0
1.6,3.99,-0.8,8.0,0.0,-5.59,50.39,1.8,2.39,13.57,0.8,3.51,0.0,49.47,1.8,-18.35,2.39,-1.39,0.77,-0.8,0.92,0.8,0.0,-0.24,-34.13,0.7,0.0,1.2,2.2,2.8,0
0.0,0.0,1.0,0.0,0.0,0.0,24.97,-0.49,0.0,4.46,-5.69,4.0,-0.74,34.17,0.0,5.26,-6.91,-0.74,5.3,3.74,-2.26,1.74,1.0,-0.17,-67.57,1.0,0.0,1.26,1.0,0.74,0
0.0,0.0,0.27,16.27,0.0,0.47,-68.6,1.0,-2.63,0.0,-1.9,0.96,1.0,36.94,1.0,0.0,-2.18,-0.45,12.1,4.0,0.9,2.0,2.0,0.26,-218.36,1.44,0.0,2.73,-0.45,-1.45,0
13.21,0.0,10.29,3.93,0.0,17.93,306.14,1.0,-1.57,16.29,17.93,0.37,1.0,146.57,2.93,2.0,4.14,1.0,-0.25,1.86,5.92,0.0,1.0,3.65,49.0,0.67,0.0,0.07,2.0,1.0,0
-0.87,0.0,1.0,3.48,0.0,4.0,211.83,1.0,-2.61,0.0,24.78,1.33,0.0,-19.12,2.87,1.0,16.44,1.0,5.54,0.0,3.58,2.87,1.0,-0.01,647.61,0.02,0.0,4.74,5.74,1.0,0
0.0,4.1,1.0,0.9,0.0,1.1,38.1,1.0,0.0,5.21,0.9,0.84,0.0,72.53,1.9,-0.9,2.9,1.0,2.63,2.1,3.95,2.1,1.0,0.27,80.56,-0.45,0.0,3.1,0.9,0.1,0
0.94,0.0,2.0,-0.94,0.0,-1.75,54.25,3.0,5.0,6.0,11.81,0.3,0.0,79.18,3.06,0.0,13.81,0.06,1.71,-2.75,5.12,2.0,1.0,0.06,223.0,0.25,0.0,2.0,4.0,2.06,0
2.14,7.0,2.0,1.0,1.57,3.7,280.42,13.57,2.0,17.98,43.84,0.42,0.57,89.93,6.0,2.43,30.23,1.57,5.68,0.0,4.65,1.0,1.57,1.68,112.63,0.63,0.0,2.57,3.0,1.57,0
-3.25,10.0,1.34,11.8,-1.31,2.0,39.74,-0.31,-7.87,3.02,-9.74,0.17,3.0,79.97,1.34,0.0,7.51,0.34,10.17,1.66,3.53,2.31,1.0,0.91,-9.26,-0.06,0.0,0.34,1.34,2.0,0
-5.7,3.72,0.26,-0.74,-2.98,1.49,14.33,-0.49,-8.93,-16.6,-12.6,1.36,0.0,33.93,0.26,0.0,-7.16,0.26,1.29,2.23,1.84,3.23,1.0,-0.21,-27.53,-0.74,0.0,3.49,-0.74,0.74,0
1.69,2.0,0.3,0.0,0.19,4.0,101.56,-0.4,-8.42,-20.75,1.07,0.74,2.0,26.86,3.0,0.7,-0.82,1.0,1.22,0.0,3.9,1.7,1.0,-0.41,81.19,0.15,0.0,3.3,2.7,5.7,0
0.0,0.0,0.12,4.39,0.0,-2.15,215.21,1.0,0.0,0.0,29.12,2.62,-3.52,0.0,0.24,1.0,10.18,1.0,0.16,-5.27,-11.47,-12.94,-0.76,-0.75,453.73,-0.04,0.0,-0.52,1.36,0.12,0
49.62,0.0,11.92,7.0,0.0,10.39,125.18,1.0,1.0,18.62,2.15,-0.24,0.0,102.31,1.0,0.0,3.69,1.31,7.6,3.08,8.62,1.69,1.0,4.23,95.76,0.65,0.0,4.0,-0.38,1.0,0
5.0,-4.34,1.0,15.76,0.0,4.34,50.08,2.0,1.87,3.92,25.87,0.11,1.87,72.32,4.0,0.0,5.26,1.0,9.35,1.87,1.67,0.13,1.87,2.04,553.66,1.2,0.0,-0.74,3.87,1.13,0
0.0,0.0,1.0,0.0,0.0,0.0,20.96,-0.52,0.0,2.0,-7.89,3.29,-0.76,0.0,-0.52,4.52,-8.36,1.24,5.88,4.76,-1.64,1.76,1.0,-0.17,-52.23,1.0,0.0,3.24,1.0,1.0,0
12.0,11.0,2.0,2.0,0.0,5.0,168.0,4.0,0.0,18.18,-4.25,1.31,2.0,73.58,-1.47,2.0,34.18,2.82,5.54,0.0,6.22,0.0,1.0,1.62,136.4,0.99,0.0,3.18,0.53,7.0,0
0.67,7.68,1.67,0.67,0.67,7.34,182.55,9.03,1.34,9.37,26.77,6.24,-4.02,52.2,2.68,4.01,5.35,0.0,1.28,-2.35,-4.81,-7.36,1.0,0.83,65.58,-0.33,0.0,2.67,1.34,0.0,0
0.0,0.0,1.0,-11.25,0.0,10.03,31.73,1.0,-0.66,1.32,2.99,1.59,0.34,0.0,1.66,0.0,4.32,1.0,2.72,7.35,2.66,1.34,9.34,2.17,-5.43,0.17,0.0,2.0,3.66,3.32,0
10.0,1.0,1.0,1.0,1.0,-0.76,118.05,11.0,0.0,18.05,47.05,-2.24,2.0,113.17,3.0,-1.52,32.52,2.0,-11.9,-19.03,6.34,1.76,1.0,1.36,161.72,-0.29,0.0,4.0,3.24,4.0,0
0.0,0.0,1.0,1.91,0.0,0.0,25.73,1.0,0.0,0.91,12.36,-0.16,2.0,161.77,2.0,0.0,0.09,2.91,0.27,-0.91,0.71,-2.54,0.09,1.14,150.6,-0.12,0.0,1.91,3.91,2.91,0
4.0,0.0,0.06,0.0,2.0,1.0,48.89,4.0,2.0,1.06,-4.39,6.51,8.0,16.5,0.11,0.0,21.22,2.0,2.79,0.0,6.68,0.11,0.06,0.58,-134.87,1.02,0.0,1.11,2.17,3.94,0
4.0,0.0,1.0,0.0,13.0,1.4,75.81,4.0,0.0,5.0,17.4,-0.08,0.4,50.0,1.6,0.0,18.21,1.4,6.24,0.6,7.79,4.02,1.6,1.72,340.02,0.6,0.0,4.4,4.4,2.0,0
0.0,2.0,1.63,0.63,0.0,2.63,61.85,3.51,2.0,10.65,6.02,-1.12,2.63,130.76,3.88,-0.63,21.77,1.0,4.14,0.37,10.2,1.63,1.0,1.82,199.05,0.02,0.0,0.37,5.26,5.88,1
8.0,2.92,1.0,0.0,3.0,0.33,93.12,1.0,0.0,3.75,13.92,-4.48,2.0,92.59,3.92,-2.75,9.0,2.84,-0.5,0.92,6.63,1.0,1.0,1.61,44.92,0.5,0.0,3.08,2.0,5.92,0
0.0,2.0,2.0,0.0,0.0,-0.81,19.0,0.19,0.0,7.19,1.19,0.78,0.0,76.15,0.19,0.19,-4.89,2.81,2.16,1.63,1.81,1.0,1.81,1.55,-31.41,1.15,0.0,1.0,-1.26,-1.44,0
0.0,0.0,8.0,7.0,3.0,13.0,74.0,1.0,0.0,0.0,3.0,0.8,2.0,100.0,1.0,0.0,1.0,1.0,8.33,6.0,1.0,1.0,8.0,2.4,186.0,0.5,0.0,2.0,3.0,2.0,0
0.0,0.0,1.0,0.78,-0.78,-0.78,18.2,1.0,-0.78,2.44,5.22,0.72,0.0,46.36,0.22,0.0,-8.92,1.78,2.82,1.22,-2.04,0.22,1.0,0.43,66.3,0.0,0.0,0.22,-0.78,-3.9,0
0.0,0.0,1.0,0.7,0.0,3.0,41.0,1.7,0.0,0.7,7.8,1.76,0.0,13.31,2.1,1.3,10.3,0.7,1.98,0.7,2.08,0.0,1.0,0.47,15.21,0.53,0.0,1.3,2.4,0.7,0
-3.75,2.81,1.0,-1.81,-1.88,2.81,-84.67,-1.81,0.0,-5.57,-6.07,5.88,-1.88,-2.34,1.06,1.88,-8.44,1.06,-1.42,0.0,-2.79,-0.94,1.0,-0.68,-374.51,-0.2,0.0,2.0,0.12,1.0,0
0.0,0.0,1.0,0.0,-11.84,-1.39,-19.84,1.0,0.0,1.39,-5.97,0.68,6.0,39.71,2.0,0.0,14.79,1.0,2.85,3.61,12.08,12.0,1.0,-0.5,-84.69,0.65,0.0,1.0,-0.39,0.3,0
1.25,1.25,1.0,0.0,0.0,5.63,92.28,1.63,0.0,7.51,21.01,4.83,0.0,53.79,1.25,6.5,2.5,-0.63,13.59,0.0,1.45,-0.25,1.0,0.49,12.88,0.79,0.0,4.0,2.25,1.63,0
0.0,0.0,1.93,0.07,0.0,0.93,38.33,1.0,0.0,4.7,13.55,1.1,0.0,125.36,2.93,1.0,4.85,2.0,6.7,0.93,4.1,1.93,1.93,0.0,98.33,0.5,0.0,-0.85,2.0,0.07,0
-0.66,-4.65,0.34,0.34,-0.66,-1.33,-115.74,-6.97,-1.33,-9.29,-20.55,0.46,2.66,48.22,-1.32,-1.99,-9.62,2.66,0.23,3.32,6.77,6.65,6.31,1.34,43.27,0.67,0.0,0.34,1.67,2.0,0
-6.29,0.79,1.0,-2.15,2.0,4.79,107.73,1.79,5.0,-5.29,-6.37,1.68,0.0,41.31,1.21,171.0,-13.88,1.79,18.1,2.0,1.76,1.0,1.0,0.81,-328.71,0.57,0.0,2.79,3.0,2.79,0
0.0,0.0,1.0,0.48,0.0,0.0,25.48,1.0,0.0,1.0,5.91,1.86,-1.04,15.76,1.48,0.52,-0.52,1.48,1.01,0.52,-0.95,-1.04,1.0,-0.48,47.34,0.85,0.0,2.52,0.96,-0.04,0
0.0,0.0,0.0,5.7,0.0,0.7,31.57,1.7,0.0,2.79,7.68,1.61,0.0,44.68,1.0,0.7,2.79,1.0,1.11,-0.7,-1.75,-2.79,-1.4,-0.33,85.88,-0.56,0.0,1.0,2.79,2.09,0
0.0,-2.33,-0.78,11.2,0.0,-4.65,26.75,1.0,0.0,0.0,0.0,0.58,0.0,0.0,1.78,-1.55,0.0,1.78,-0.78,-0.78,-0.52,0.0,-0.78,0.0,55.81,0.39,0.0,1.0,2.33,1.55,0
-1.95,0.0,1.0,0.0,9.76,21.65,102.57,-0.95,-1.3,-1.3,8.51,12.39,-5.2,-16.27,-0.65,11.0,-16.27,-0.65,2.53,3.3,-4.44,-0.65,1.0,0.07,64.95,0.78,0.0,1.35,0.05,-0.3,0
0.0,-0.81,1.0,1.0,0.0,-0.62,19.76,1.0,1.0,3.0,6.62,-2.94,4.81,41.0,3.81,-1.62,14.0,2.62,3.69,-0.81,6.36,-0.81,1.0,0.88,215.81,0.26,0.0,1.81,2.81,-0.62,0
0.0,0.0,0.38,0.38,2.0,3.38,68.3,-1.5,5.0,-4.61,2.01,2.17,-0.62,20.62,0.13,171.62,1.26,1.0,17.48,2.62,-0.18,0.38,1.0,0.61,-41.62,1.15,0.0,2.62,1.75,0.13,0
0.0,0.0,0.0,0.92,0.0,0.0,43.01,1.0,0.0,2.75,9.17,7.07,-5.5,43.11,1.08,0.0,-11.01,1.92,-1.75,-2.75,-8.92,-10.09,0.0,0.79,115.64,1.0,0.0,1.0,1.0,0.08,0
8.19,0.0,1.19,5.84,4.0,0.0,62.48,2.19,9.58,29.58,14.52,3.39,0.0,23.28,0.39,0.0,5.71,2.0,3.26,0.0,2.34,0.0,0.19,1.08,85.37,0.87,0.0,2.81,1.81,0.81,0
0.0,0.0,1.0,16.72,0.0,6.88,46.54,1.02,0.98,0.02,0.11,0.92,0.0,3.28,1.04,0.0,-11.63,0.02,12.73,4.93,1.22,1.98,1.98,1.8,101.54,0.92,0.0,0.02,1.04,-0.96,0
0.0,3.77,1.75,-6.03,0.0,4.51,34.21,1.0,0.0,5.28,5.0,2.46,0.0,45.24,0.0,2.0,5.51,0.0,3.17,2.26,4.12,2.26,1.75,0.54,-50.29,0.62,0.0,3.51,-1.26,-0.75,0
-1.13,-0.61,1.0,0.39,-0.61,3.0,78.75,-4.13,0.0,-3.19,-12.34,1.05,2.45,22.94,1.39,0.0,8.36,1.39,5.09,4.06,8.77,7.74,1.0,0.45,-64.84,0.7,0.0,0.16,3.16,2.16,0
-2.43,2.0,2.0,0.61,-1.21,-0.61,-27.7,-0.82,3.03,9.82,-1.64,0.65,-1.21,97.28,1.0,5.25,-3.64,2.0,2.12,0.0,0.74,0.39,1.0,0.96,-164.18,0.45,0.0,0.39,2.0,1.61,0
0.0,0.0,1.0,6.0,0.0,-4.22,-6.03,2.0,0.0,3.0,2.78,-3.12,0.0,62.0,4.84,2.53,4.69,2.69,-1.65,0.84,4.27,1.84,1.0,0.3,231.53,0.4,0.0,1.31,4.0,0.16,0
1.95,0.68,1.0,-5.2,-7.57,-2.47,-333.37,3.32,-6.15,6.32,-23.27,-0.47,2.0,27.84,1.68,-4.78,-5.35,-0.37,-10.43,1.0,4.64,1.68,1.0,0.89,235.38,0.74,-0.68,0.63,1.32,-6.83,0
-2.24,0.0,1.0,-7.95,-8.21,18.9,-371.26,0.51,-6.71,1.02,-31.26,0.78,0.0,-6.12,2.75,-4.22,-5.93,-0.49,-9.27,2.98,5.25,4.73,0.0,1.58,64.06,0.56,-0.75,-1.98,2.76,-3.71,0
0.0,0.76,1.0,1.76,0.0,1.76,51.78,1.76,1.0,3.76,11.06,-1.73,4.0,71.29,4.51,-4.54,15.51,2.51,3.97,-2.27,7.85,0.0,1.0,1.05,197.12,0.41,0.0,1.0,2.76,2.51,1
0.0,1.3,2.0,-0.7,0.0,-0.7,-6.22,0.3,2.1,12.2,-1.5,0.06,0.0,103.31,1.7,3.1,0.0,1.3,3.74,0.7,4.77,1.0,1.0,1.59,26.52,0.33,0.0,3.8,3.4,0.3,0
0.0,0.0,1.0,-1.81,0.0,0.0,26.0,1.9,0.0,4.9,9.61,0.51,0.9,27.07,1.9,0.0,17.34,1.9,6.96,1.1,-2.18,1.0,1.0,0.1,37.91,0.36,0.0,1.0,2.71,1.81,0
0.0,-1.38,0.31,0.0,0.69,5.0,51.0,1.0,0.0,-5.51,5.31,7.1,0.0,-62.0,0.0,3.31,0.0,-0.69,7.03,2.07,1.0,1.69,1.0,-0.89,-0.38,0.66,0.0,4.69,-0.38,0.31,0
5.22,3.04,1.0,0.0,0.18,-17.84,-23.5,4.61,3.82,12.33,7.22,-1.27,8.0,62.68,2.0,0.61,22.57,2.0,3.12,-2.43,7.81,-0.43,1.0,0.53,-122.83,0.45,0.0,3.0,5.0,3.0,1
0.0,-6.02,0.14,0.0,-0.86,3.44,-40.81,-8.46,-1.72,-7.74,-16.93,2.85,0.86,6.02,-2.44,-1.58,-1.72,1.0,2.93,1.86,0.82,0.0,1.0,0.01,-14.32,0.89,0.0,2.0,1.86,6.02,0
0.0,0.0,0.0,8.76,-1.52,-1.52,41.18,1.0,0.0,-3.03,3.79,4.14,0.0,26.54,1.76,0.0,-1.52,1.76,-1.96,-0.76,-2.37,-0.76,0.0,-1.59,134.93,0.5,0.0,2.76,3.0,1.24,0
0.0,1.87,1.0,-0.87,0.0,2.13,22.87,1.87,-0.87,0.0,1.74,5.8,-3.47,-13.89,-0.87,2.0,-10.42,0.0,-0.84,1.0,-3.48,1.87,1.0,-0.76,-130.93,0.86,0.0,2.74,1.87,1.13,0
-1.43,0.0,1.0,-8.6,-10.04,15.26,-428.34,-0.43,-6.45,-1.43,-38.87,11.08,0.0,-26.53,0.0,5.98,-13.62,-1.43,-12.59,2.0,0.27,0.72,1.0,0.08,-282.8,0.38,-0.72,-0.15,-0.87,-6.17,0
0.0,0.0,1.0,2.9,1.9,8.59,133.82,3.9,0.0,4.0,6.31,1.14,0.0,82.96,2.0,-0.9,15.48,1.0,4.01,1.9,5.56,1.0,1.9,0.74,468.54,0.45,0.0,6.69,3.1,4.9,1
2.78,0.0,1.0,-0.69,1.39,14.69,59.74,2.39,1.39,0.69,0.31,1.24,5.86,-28.45,0.31,0.0,5.78,1.0,11.38,10.0,5.37,2.69,10.0,3.24,70.53,0.54,0.0,2.0,4.39,2.69,0
7.15,0.0,1.0,3.3,0.0,0.0,23.82,0.15,-2.55,6.45,15.78,1.58,0.0,21.47,1.3,2.55,18.63,1.0,1.35,0.85,1.52,1.85,1.0,0.09,637.77,1.22,0.0,1.0,1.15,0.15,0
4.0,0.0,-5.92,-2.93,-0.96,-9.84,103.64,4.99,0.0,7.99,17.96,0.39,0.02,-5.03,2.98,0.0,16.9,1.0,-1.62,-3.94,6.39,1.0,-5.92,-0.67,327.98,0.59,0.0,1.01,2.0,-0.99,0
2.0,5.0,1.0,0.0,0.0,0.14,71.42,2.86,2.14,15.28,8.72,0.58,-2.58,83.48,2.0,1.0,9.01,1.86,2.69,0.0,1.05,1.86,1.0,0.71,-116.86,0.77,0.0,2.72,1.86,1.86,0
11.0,0.0,11.0,1.0,0.0,15.0,187.0,1.0,0.0,12.0,1.0,0.21,0.0,87.0,2.0,0.0,1.0,1.0,4.25,3.0,6.17,1.0,1.0,3.71,0.0,0.0,0.0,2.0,0.0,1.0,0
-4.02,-0.8,0.2,0.8,-4.02,2.41,-57.43,1.0,-1.61,-7.05,-1.87,0.53,0.0,9.8,4.8,-0.8,10.44,-0.61,0.46,0.8,2.3,2.0,1.0,0.16,-95.38,0.47,0.0,5.41,4.0,0.8,0
6.52,-0.72,1.72,0.72,2.9,2.83,50.72,2.45,8.69,25.17,20.1,-3.47,8.0,115.88,4.45,-1.45,25.31,2.45,9.15,3.28,23.9,19.28,1.0,1.79,32.06,0.5,0.0,3.72,3.0,1.55,1
12.0,11.0,2.0,1.3,0.7,4.3,170.11,2.59,3.52,16.89,2.59,0.38,2.0,87.34,1.0,122.53,30.77,2.0,17.59,0.7,5.81,0.0,1.0,2.19,158.53,0.81,0.0,2.59,2.3,5.59,0
4.43,0.89,1.0,1.89,1.77,-2.66,74.31,2.77,0.0,3.66,15.97,0.72,-7.09,92.81,2.0,1.0,10.97,2.89,0.86,-3.54,-11.98,-15.84,1.0,-0.12,186.59,0.82,0.0,1.0,1.11,-1.66,0
0.0,0.0,1.0,2.0,1.0,2.24,89.0,3.0,0.0,7.31,11.2,-1.11,0.0,99.35,3.65,-0.55,10.45,1.55,4.77,1.0,4.33,1.0,1.0,0.64,327.1,0.88,0.0,4.0,4.55,4.55,1
0.0,0.0,1.0,0.0,0.0,0.0,27.47,1.0,3.65,1.82,2.91,-0.14,2.74,60.21,2.82,-4.47,5.47,1.91,-0.87,-1.82,1.87,0.0,1.0,1.03,140.64,0.39,0.0,1.09,2.82,2.74,0
0.0,-0.62,1.0,0.0,0.0,-0.62,15.92,1.0,1.76,5.76,7.73,0.38,-1.24,50.3,2.38,3.62,-7.19,1.62,4.71,1.0,2.67,1.0,1.0,0.46,50.89,0.8,0.0,7.24,2.13,-0.24,0
0.0,0.0,1.0,1.58,2.0,4.58,99.5,1.58,5.0,1.0,10.46,0.8,0.0,98.58,2.58,171.58,7.31,1.0,16.64,0.85,3.0,1.0,0.42,0.73,244.39,0.89,0.0,2.0,5.89,3.73,0
1.13,0.0,1.0,0.0,0.0,0.0,20.0,1.0,0.0,-2.26,2.7,2.14,0.57,-35.03,2.57,0.0,1.7,1.0,1.54,3.13,3.88,1.0,1.0,0.0,119.71,1.0,0.0,0.43,1.0,0.0,0
1.0,0.0,1.0,0.0,17.0,-1.37,68.61,1.0,0.0,-1.35,16.0,3.77,-5.39,-33.67,-1.02,0.67,-8.75,0.33,1.53,-0.69,-11.29,-11.79,1.0,0.55,122.33,0.84,0.0,1.33,0.65,-1.02,0
0.0,0.0,1.67,-5.38,0.0,0.0,3.83,1.0,0.0,0.0,1.67,-1.72,1.0,0.0,1.67,0.0,5.35,2.0,5.67,5.67,11.36,11.36,10.35,1.67,-15.84,1.34,0.0,0.33,-0.35,-0.35,0
11.0,0.0,10.94,3.53,0.0,11.77,174.01,1.0,0.0,11.0,-2.18,-0.32,0.0,86.0,2.0,-12.7,1.0,-0.59,2.48,2.47,4.59,1.0,0.47,2.91,-73.03,0.13,0.0,3.06,-0.53,0.53,0
-2.58,0.0,1.0,-9.32,-12.04,-3.3,-562.05,0.28,-7.74,0.56,-37.87,2.84,0.0,-16.83,1.14,-3.3,-10.34,-1.58,-16.76,0.0,1.55,1.0,0.0,0.34,-179.53,0.62,-0.86,-1.58,2.42,-5.6,0
0.0,0.0,1.88,-7.03,0.0,3.51,178.57,1.0,0.0,6.0,31.35,-2.08,0.0,46.0,3.88,0.88,24.83,1.0,8.37,1.0,4.44,2.76,1.88,0.11,341.89,0.78,0.0,1.88,1.88,0.12,0
-2.64,1.32,1.0,-1.98,1.68,31.34,112.1,-0.98,1.32,-1.32,-4.24,2.56,0.0,-4.62,2.66,0.0,12.94,1.0,6.52,4.0,7.2,5.0,1.0,1.88,-50.52,0.77,0.0,0.34,2.32,3.64,0
-24.52,1.0,-2.29,-4.75,1.0,0.0,127.33,11.0,2.47,7.6,39.89,0.56,4.47,69.38,3.82,0.0,35.11,1.18,1.32,0.0,2.73,1.0,1.0,-0.01,135.23,-0.08,0.0,1.53,5.64,5.64,1
0.88,0.0,1.0,0.44,0.44,1.75,70.95,1.88,2.25,5.94,8.57,0.5,2.12,74.33,2.0,0.0,15.01,1.44,2.18,0.56,3.13,1.0,1.0,1.2,151.68,0.38,0.0,1.44,3.88,3.44,0
4.0,0.51,1.0,3.0,2.0,3.0,156.0,4.51,-1.52,4.97,16.52,0.84,2.0,57.73,0.49,-1.52,7.98,1.0,1.91,0.49,2.62,1.0,1.0,0.7,480.33,0.79,0.0,0.48,1.49,-0.51,0
0.0,2.57,1.0,0.0,0.0,0.0,15.42,2.0,0.0,7.57,4.14,1.74,0.0,35.69,0.86,0.0,6.86,1.0,2.51,0.0,2.31,0.43,1.0,1.95,26.86,0.09,0.0,4.57,1.43,0.43,0
0.0,-1.7,0.0,1.57,0.0,-2.84,20.57,1.57,0.0,2.27,6.81,-2.86,0.0,36.34,2.14,-0.57,3.41,1.57,0.9,-0.57,1.04,0.57,-0.57,0.3,95.81,1.11,0.0,3.43,3.84,2.7,0
4.0,1.39,1.0,3.0,2.0,3.0,158.77,4.69,0.0,14.62,19.16,-0.5,2.0,117.97,1.69,-2.08,12.47,1.0,5.39,0.31,6.04,1.0,1.0,1.5,491.69,0.52,0.0,4.08,2.69,0.69,0
-3.03,0.0,1.0,-2.27,0.0,13.24,-50.63,-1.27,0.0,-1.51,-8.09,1.51,-0.51,-31.8,1.0,0.0,-2.3,1.0,10.01,10.0,1.56,2.0,10.0,4.03,-295.53,0.31,0.0,1.24,3.0,3.51,0
0.0,0.0,0.18,0.0,3.0,30.36,165.34,-0.64,-0.82,-3.29,-0.75,2.86,2.47,-0.82,0.36,0.0,4.53,1.0,4.49,4.0,3.66,4.18,1.0,2.14,185.16,1.07,0.0,0.18,0.18,1.0,0
